symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,112367.0,112630.0,2025-07-10 16:00:00,2025-07-10 16:30:00,-0.23405448218783093,Optimized_Crypto_V2
BTC/USDT,short,113392.0,113708.8,2025-07-10 17:00:00,2025-07-10 17:30:00,-0.2793847890503765,Optimized_Crypto_V2
BTC/USDT,short,113188.7,113349.0,2025-07-10 18:00:00,2025-07-10 18:30:00,-0.14162191102115576,Optimized_Crypto_V2
BTC/USDT,short,113421.0,116475.1,2025-07-10 19:00:00,2025-07-10 21:30:00,-2.6927112263161193,Optimized_Crypto_V2
BTC/USDT,short,116063.8,117416.2,2025-07-10 22:30:00,2025-07-11 05:00:00,-1.1652211973069933,Optimized_Crypto_V2
BTC/USDT,short,117799.1,118142.7,2025-07-11 05:30:00,2025-07-11 06:00:00,-0.2916830434188303,Optimized_Crypto_V2
BTC/USDT,short,117882.4,117962.0,2025-07-11 07:00:00,2025-07-11 08:00:00,-0.0675249231437482,Optimized_Crypto_V2
ETH/USDT,short,2779.99,2778.8,2025-07-09 22:30:00,2025-07-09 23:00:00,0.04280590937376033,Optimized_Crypto_V2
ETH/USDT,short,2790.85,2795.85,2025-07-10 06:00:00,2025-07-10 06:30:00,-0.1791568876865471,Optimized_Crypto_V2
ETH/USDT,short,2833.1,2906.79,2025-07-10 17:30:00,2025-07-10 21:00:00,-2.6010377325191505,Optimized_Crypto_V2
ETH/USDT,short,2976.35,2957.09,2025-07-10 21:30:00,2025-07-10 22:00:00,0.6471013153694882,Optimized_Crypto_V2
ETH/USDT,short,2972.88,3017.37,2025-07-10 22:30:00,2025-07-11 06:00:00,-1.4965286187131597,Optimized_Crypto_V2
BNB/USDT,short,670.35,670.35,2025-07-09 20:30:00,2025-07-09 21:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,670.35,670.35,2025-07-09 21:30:00,2025-07-09 22:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,670.35,672.5,2025-07-09 22:30:00,2025-07-10 06:00:00,-0.32072797792197766,Optimized_Crypto_V2
BNB/USDT,short,672.48,672.48,2025-07-10 06:30:00,2025-07-10 07:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,672.48,673.44,2025-07-10 07:30:00,2025-07-10 08:30:00,-0.14275517487509462,Optimized_Crypto_V2
BNB/USDT,short,673.44,678.75,2025-07-10 09:00:00,2025-07-10 19:00:00,-0.7884889522451807,Optimized_Crypto_V2
BNB/USDT,short,678.75,678.75,2025-07-10 19:30:00,2025-07-10 20:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,686.05,687.15,2025-07-10 21:30:00,2025-07-10 22:00:00,-0.16033816777203158,Optimized_Crypto_V2
BNB/USDT,short,685.12,685.12,2025-07-10 22:30:00,2025-07-10 23:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,685.12,689.4,2025-07-10 23:30:00,2025-07-11 00:30:00,-0.6247080803362874,Optimized_Crypto_V2
BNB/USDT,short,690.9,690.9,2025-07-11 01:00:00,2025-07-11 01:30:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,690.95,690.77,2025-07-11 02:00:00,2025-07-11 02:30:00,0.026051089080261037,Optimized_Crypto_V2
BNB/USDT,short,691.85,691.85,2025-07-11 03:00:00,2025-07-11 03:30:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,694.01,694.74,2025-07-11 05:30:00,2025-07-11 06:00:00,-0.10518580423913462,Optimized_Crypto_V2
